type,title,synopsis,genre
FILME,Aparecida - O Milagre,"Um grave acidente deixa Lucas entre a vida e a morte. Seu pai, desesperado, pede ajuda a Nossa Senhora Aparecida, que lhe dá uma chance para acertar as contas com o passado, com sua família e com ele mesmo.  ",Drama
FILME,Apollo 11,"A missão Apollo 11, responsável por levar o homem à Lua, ficou marcada no imaginário popular. Agora, este documentário traz imagens inéditas de um dos momentos mais marcantes da História da humanidade.",Documentário
FILME,Apollo 13,"Em abril de 1970, uma explosão atinge a Apollo 13, o que leva a NASA a montar uma missão de resgate. Os astronautas James Lovell e Fred Haise dão depoimentos sobre a tragédia.",Aventura Documentário Drama
FILME,Aquarius,"Jornalista aposentada, viúva e mãe de três filhos, Clara mora no Edifício Aquarius em Recife. Quando uma construtora tenta comprar o apartamento de Clara, ela é a única do edifício que se recusa a vender.",Drama
FILME,Army Of Lovers,"Nos anos 80, Army of Lovers trouxe um discurso libertário. O filme levanta questões especialmente a respeito de sexualidade e pertencimento. Premiado como Melhor Documentário no Haifa International Film Festival",Documentário
FILME,Arquitetura Da Cor 1,"Arquitetura da Cor é um documentário sobre Beatriz Milhazes, um dos principais nomes da arte brasileira no cenário internacional contemporâneo.   ",Documentário
FILME,Arrival,"Uma série de misteriosas espaçonaves alienígenas se fixam em locais ao redor do globo. O governo americano então convoca a linguista Louise Banks e o físico Ian Donnelly para tentarem se comunicar com esses seres e, assim, investigar se são uma ameaça.",Drama
FILME,Arte Sobre Rodas,"O documentário é sobre o encontro entre artistas e skatistas que ficaram famosos não só pelo seu estilo e suas performances, mas também por seus emblemáticos desenhos que os identificam. O movimento do skate e arte juntos que começou na Califórnia se espalhou rapidamente pelo mundo.",Aventura
FILME,As Boas Maneiras,"Clara vive na periferia de São Paulo e é contratada por Ana para cuidar de seu filho ainda não nascido. Uma atmosfera de tensão é criada conforme a gestação avança, e Ana passa a mostrar comportamentos sinistros nas noites de lua cheia.",Fantasia Suspense
FILME,As Maiores Ondas De 2020,Documentário baseado nas maiores e mais impressionantes ondas surfadas no litoral brasileiro durante o período de um ano. Iremos mostrar que existem ondas grandes no Brasil!,Aventura
FILME,As Melhores Coisas Do Mundo,"MANO TEM 15 ANOS, ADORA TOCAR GUITARRA, BEIJAR NA BOCA, RIR COM OS AMIGOS, ANDAR DE BIKE, CURTIR NA BALADA. UM ACONTECIMENTO NA FAMILIA FAZ COM QUE ELE PERCEBA QUE VIRAR ADULTO NEM SEMPRE E TAREFA FÁCIL: A POPULARIDADE NA ESCOLA, A PRIMEIRA TRANSA, O RELACIONAMENTO EM CASA, AS INSEGURANÇAS, OS PRECONCEITOS E A DESCOBERTA DO AMOR. EM MEIO A TANTOS DESAFIOS, MANO DESCOBRE E INVENTA AS MELHORES COISAS DO MUNDO. .",Comédia Drama
FILME,As Mães De Chico Xavier,"TRÊS MÃES ENFRENTAM PROBLEMAS: O FILHO DE RUTH ESTÁ ENVOLVIDO COM DROGAS; ELISA TENTA DAR O MÁXIMO DE ATENÇÃO AO SEU FILHO PEQUENO PARA SUPRIR A FALTA DO PAI; LARA E UMA PROFESSORA SURPREENDIDA POR UMA GRAVIDEZ NÃO PLANEJADA. COM A VIDA TURBULENTA, ESSAS TRÊS MULHERES BUSCAM CONFORTO NA DOUTRINA ESPIRITA DE CHICO XAVIER. .",Documentário Drama
FILME,As Noivas De Copacabana - O Filme,Uma sequência de crimes no mesmo estilo intriga: um homem passeia com uma mulher na praia; ela se veste de noiva e é brutalmente estrangulada no meio do ato de amor. Provar a autoria dos crimes é o grande desafio do detetive França.,Ficção
FILME,Asas Para Lauren,"O documentário conta a história de Giselle Lauren Martins, voadora brasileira profissional transgênero, que, além de competir o mundial de parapente, vive para tentar bater o recorde feminino de maior distância percorrida, quebrando barreiras.",Aventura
FILME,Assassin's Creed,"Quando Callum Lynch explora as memórias de seu antepassado Aguilar e ganha as habilidades de um Assassino Mestre, ele descobre que é descendente de um membro da Ordem dos Assassinos.",Ação
FILME,Assassination Of Jesse James By The Coward Robert,"Jesse James foi um notório fora-da-lei. Ele planejava mais um de seus grandes assaltos, mas não poderia imaginar que a maior ameaça viria de um dos homens em que mais confiava.",Biografia Drama
FILME,Assholes: A Theory,"Inspirado no livro best-selling do New York Times, o documentário investiga a origem do comportamento babaca pelo mundo e questiona: o que significa ser babaca e como impedir que eles se multipliquem?",Documentário
FILME,Atlantic Rim,Criaturas surgem das profundezas do Oceano Atlântico dispostas a eliminar a vida na Terra. A última esperança da humanidade são robôs gigantes projetados para combater os terríveis monstros.,Ação
FILME,Atravessa A Vida,"Primeiramente, o documentário mergulha no universo escolar e adolescente dos jovens de Simão Dias, cidade de 40 mil habitantes no interior sergipano. O Centro de Excelência Dr. Milton Dortas, escola com cerca de mil alunos, representa um recorte das dificuldades na educação brasileira. Enquanto buscam o sonho de garantir um ensino superior gratuito, os alunos refletem temas urgentes – dentro e fora de sala de aula – como futuro, depressão, aborto, pena de morte e Ditadura Militar.",Documentário
FILME,Attila Marcel,"Paul é um homem gentil que leva uma vida calma tocando piano em casa e observando as tias que o criaram em suas aulas de dança. Traumatizado pela perda dos pais, que morreram quando ele tinha dois anos, ele nunca fala. Mas sua rotina vai mudar ao conhecer uma extravagante vizinha.  ",Comédia Drama
FILME,Até Que A Sorte Nos Separe 2,"Três anos depois, Tino e Jane estão mais uma vez em dificuldades financeiras. Depois de receberem a herança de tio Olavinho, eles vão para Las Vegas, onde Tino perde todo o dinheiro numa mesa de pôquer.",Comédia Drama
FILME,Au Fil D'ariane,"Ariane é uma mulher de meia-idade que se sente sozinha quando, no dia do aniversário, seus entes queridos não aparecem. Ela decide então partir numa viagem de carro até Marselha.",Comédia
FILME,Augustine,"Um professor está estudando a histeria, que atinge apenas as mulheres e é confundida com possessões demoníacas. Um dia, chega ao hospital a jovem Augustine, que teve um ataque durante o trabalho. Ela se torna objeto de estudo de Charcot, que passa a dedicar um bom tempo à garota.   ",Drama
FILME,Await Further Instructions,"Forças ocultas transformam o natal de uma família em um verdadeiro pesadelo. Presos dentro de casa, eles terão de desvendar os mistérios por trás de malignas mensagens transmitidas pela televisão.    ",Horror Terror
FILME,Awake- The Life Of Yogananda,"Na década de 20, Yogananda foi responsável por espalhar a espiritualidade hindu no Ocidente. Além da sua história de vida, o filme mostra sua influência na yoga, religião e ciência.",Documentário
FILME,B1,"Antônio Tenório, judoca brasileiro, deficiente visual e figura conhecida no esporte, se prepara para conquistar a quarta medalha de ouro nos Jogos Paralímpicos de Pequim.",Documentário Biografia
FILME,Babilônia 2000,"No Morro da Babilônia, no Rio, uma equipe de filmagem acompanha os preparativos para o Réveillon e ouve os moradores sobres suas expectativas para o ano 2000.",Documentário
FILME,Baby Driver,"O JOVEM BABY (ANSEL ELGORT) TEM UMA MANIA CURIOSA: PRECISA OUVIR MÚSICAS O TEMPO TODO PARA SILENCIAR O ZUMBIDO QUE PERTURBA SEUS OUVIDOS DESDE UM ACIDENTE NA INFÂNCIA. EXCELENTE MOTORISTA, ELE É O PILOTO DE FUGA OFICIAL DOS ASSALTOS DE DOC (KEVIN SPACEY), MAS NÃO VÊ A HORA DE DEIXAR O CARGO, PRINCIPALMENTE DEPOIS QUE SE VÊ APAIXONADO PELA GARÇONETE DEBORA (LILY JAMES).",Ação
FILME,Back In The Day,"Um jovem boxeador é tomado por um chefe da máfia local depois da morte da mãe e da execução do pai, que era alcoólatra e abusivo. Agora, ele tenta se reerguer através do boxe.",Drama
FILME,Backstreet Boys: Show 'em What You're Made Of,"Um retrato íntimo de Backstreet Boys: o começo difícil, o megasucesso no final dos anos 90, o declínio e a volta aos holofotes; as histórias de infância, as tragédias pessoais, as brigas internas ao longo dos anos, os planos para o futuro.",Música
FILME,Bacurau,"Os moradores de um pequeno povoado do sertão brasileiro, chamado Bacurau, descobrem que a comunidade não consta mais em qualquer mapa. Aos poucos, percebem algo estranho na região: enquanto drones passeiam pelos céus, estrangeiros chegam à cidade. Quando carros se tornam vítimas de tiros e cadáveres começam a aparecer, Teresa, Domingas, Acácio, Plínio, Lunga e outros habitantes chegam à conclusão de que estão sendo atacados. Falta identificar o inimigo e criar coletivamente um meio de defesa.",Horror Ficção Terror Suspense
FILME,Bacurau No Mapa,"O especial traz imagens exclusivas das gravações e pré-produção do longa Bacurau, sucesso de público e crítica indicado à Palma de Ouro em Cannes em 2019.",Documentário Drama
FILME,Bad Neighbours,"Depois de serem forçados a morar ao lado de uma fraternidade de estudantes, um casal, com sua filha recém-nascida, vai fazer de tudo para acabar com a festa.",Comédia
FILME,Baião De Dois,"Em uma praia do Ceará, os funcionários da barraca Baião de Dois se preparam para comemorar o Natal. Quando seu chefe decide abrir o local durante as festas de fim de ano, seus planos vão por água abaixo.",Comédia
FILME,Bande De Filles,"Drama concentrado na vida de Marieme, uma adolescente que mora num bairro da periferia de Paris. Cansada de viver cercada por proibições, ela se junta a outras meninas e forma uma gangue. Após mudar o jeito de agir e de se vestir, ela descobre que o caminho para a liberdade pode ser mais complicado do que imaginava.",Drama
FILME,Bang Me N Me Mum,Mãe e filha mostram que habilidade na cama é genética e entram numa briga para saber quem é a mais safada. Sexo oral e ménage.,Erótico
FILME,Banksy Most Wanted,"Através dos testemunhos daqueles que o conhecem e já trabalharam com ele, mas também daqueles que o exploram, caçam-no, reivindicam-no ... o doc mostra um retrato detalhado desse Robin Hood mascarado. Cada uma dessas investigações revela uma faceta do artista: seu compromisso com causas ambientais ou refugiados políticos, seus vínculos com a cena musical e seu lado empreendedor.  ",Documentário
FILME,Banquete Coutinho,O documentário propõe analisar o trabalho de Eduardo Coutinho como um todo. Um dos mestres do cinema brasileiro sempre faria o mesmo filme?,Documentário
FILME,Barbie Fairytopia,"No Magic Meadow de Fairytopia, a bela fada Elina anseia por um conjunto de asas cintilantes. Quando a malvada Laverna enfraquece todas as criaturas voadoras, Elina deve encontrar a Fada Guardiã, Azura. Uma única fada pode frustrar os planos de Laverna?",Animação
FILME,Barbie Fairytopia: Magic Of The Rainbow,"Em antecipação ao primeiro arco-íris mágico da temporada, Elina viaja para a renomada Escola de Fadas de Fairytopia para melhorar suas habilidades; no entanto, a invejosa Laverna pretende condenar a terra a um inverno eterno. O bem triunfará sobre o mal?",Animação
FILME,Barbie In Princess Power,"Quando uma borboleta mágica beija a gentil princesa Kara, surge a heroína da luta contra o crime: Super Sparkle. Agora, junto com suas fortes primas, elas devem lidar com o Barão, o verdadeiro inimigo do reino. Será que as super-meninas vão lhe dar uma lição?",Infantil Animação
FILME,Barbie In Rock 'n Royals,"Prepare-se para o rock! O mundo da princesa Courtney vira de cabeça para baixo quando ela troca de lugar com Erika, uma famosa estrela do rock.  ",Infantil Animação
FILME,Barbie Mariposa And The Fairy Princess,"Junte-se a Mariposa e sua nova amiga, a Princesa Catania, nesta aventura mágica para salvar a terra das fadas de Shimmervale. Juntas, as meninas aprendem que com grandes amigos o céu é o limite!",Animação
FILME,Barbie – A Boneca Em Desconstrução,"A Barbie se tornou um ícone da moda e um objeto de controvérsias na visão feminista atual. O documentário, que contém entrevistas com jornalistas, escritoras e figuras famosas, analisa a reivenção da boneca que é best seller há anos.",Documentário
FILME,Barbie: Mariposa And Her Butterfly Fairy Friends,"Junte-se à Barbie em um mundo totalmente novo de Butterfly Fairies! Quando a Rainha adoece, cabe à corajosa Mariposa e seus amigos viajar além das fronteiras seguras da cidade para encontrar uma cura.",Animação
FILME,Barrels Board,Documentário sobre a origem do bodyboard e o estilo de vida na busca por ondas gigantes ao redor do mundo.,Documentário
FILME,Bate Coração,"Sandro é um cara superficial que, após um ataque cardíaco, recebe o coração da travesti Isadora. Enquanto se recupera da cirurgia, ele recebe um empurrãozinho inusitado para reajustar sua vida.",Drama
FILME,Batkid Begins,"Um menino de cinco anos que luta contra a leucemia tem um sonho: ser o Batman por um dia.  A Fundação Make-a-Wish, que tem por missão realizar os desejos de crianças doentes, decidiu tranformar São Francisco em Gotham City. O que ninguém esperava era que o evento iria se tranformar em um fenômeno. Mais de 10 mil pessoas se voluntariam para participar do projeto e milhões de pessoas usaram as redes sociais para ajudar a campanha. Este documentário quer investigar o ""porquê"" que o evento teve tamanha proporção e mostrar como esse sonhou se tornou realidade.",Documentário
FILME,Battledogs,"Manhattan está em quarentena com a disseminação de um vírus que transforma civis inocentes em vorazes lobisomens. Só uma explosão nuclear pode parar o vírus, a menos que alguém encontre a cura.",Ação Drama
FILME,Beast Of Burden,"O piloto de um cartel de drogas, Sean, aceita realizar uma última viagem motivado pelo fato de sua esposa precisar de um tratamento. Ele então inicia o percurso entre os Estados Unidos e o México, que acaba saindo do controle quando agentes federais lhe propõe um acordo.",Ação
FILME,Beatriz,"O escritor Marcelo decide fazer um livro com o tema do ciúme, tendo como inspiração Beatriz, sua própria esposa. Para que o livro seja um sucesso, Beatriz resolve ajudá-lo, mas a situação sai do controle.",Drama
FILME,Becoming Bond,"Confira a história de George Lazenby, um pobre mecânico da Austrália que recusou o papel de James Bond e a proposta de 1 milhão de dólares.",Documentário
FILME,Becoming Princess Diana,"Este fascinante documentário revela a jovem Diana Spencer nos anos e meses antes de seu casamento com o Príncipe Charles e traça sua jornada incomparável e desafiadora para se tornar o ícone, a Princesa do Povo, a Princesa Diana.",Documentário
FILME,Bedlam,"Enquanto realiza rondas e análises dentro de centros médicos, cadeias e lares comunitários, um psiquiatra descobre histórias e detalhes íntimos a respeito de diversas pessoas, na intenção de entender o máximo possível a respeito de como pensam e vivem os portadores de doenças mentais das mais diferentes naturezas possíveis.",Documentário
